date,actual_price,xgboost_predicted,sarimax_predicted,lightgbm_predicted,best_model_predicted,best_model,sentiment,was_split
2025-09-19,9.4,9.895532608032227,9.82334397764475,9.578770649734748,9.895532608032227,XGBoost,0.0,False
2025-09-22,9.3,9.961466789245605,9.82222554697913,9.840851250680887,9.961466789245605,XGBoost,0.0,False
2025-09-23,9.3,9.902721405029297,9.821107243651731,9.794619407695754,9.902721405029297,XGBoost,0.0,False
2025-09-24,9.3,9.899032592773438,9.819989067648057,9.9337869448694,9.899032592773438,XGBoost,0.0,False
2025-09-25,9.3,9.84884262084961,9.81887101895361,9.775788929632698,9.84884262084961,XGBoost,0.0,False
2025-09-26,9.5,9.730087280273438,9.817753097553895,9.544917385087377,9.730087280273438,XGBoost,0.0,False
2025-09-29,10.3,9.858139991760254,9.81663530343442,9.676274881687963,9.858139991760254,XGBoost,0.0,False
2025-09-30,9.8,9.724183082580566,9.815517636580694,9.604355883389884,9.724183082580566,XGBoost,0.0,False
2025-10-01,10.4,9.781025886535645,9.814400096978225,9.57690875335579,9.781025886535645,XGBoost,0.0,False
2025-10-02,10.2,9.683425903320312,9.813282684612528,9.522861728840338,9.683425903320312,XGBoost,0.0,False
2025-10-03,9.9,,9.812165399469112,,,XGBoost,0.0,False
2025-10-07,9.9,,9.811048241533499,,,XGBoost,0.0,False
2025-10-08,10.0,,9.809931210791198,,,XGBoost,0.0,False
2025-10-09,9.9,,9.808814307227735,,,XGBoost,0.0,False
2025-10-10,10.0,,9.807697530828623,,,XGBoost,0.0,False
2025-10-13,9.9,,9.80658088157939,,,XGBoost,0.0,False
2025-10-14,9.8,,9.805464359465555,,,XGBoost,0.0,False
2025-10-15,9.9,,9.804347964472646,,,XGBoost,0.0,False
2025-10-16,9.7,,9.803231696586188,,,XGBoost,0.0,False
2025-10-17,9.8,,9.802115555791708,,,XGBoost,0.0,False
2025-10-21,9.7,,9.800999542074742,,,XGBoost,0.0,False
