date,company_code,company_name,closing_price,sentiment_score
2024-07-10,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.2,0.0
2024-07-11,MCPL.N0000,Mahaweli Coconut Plantations PLC,26.2,0.0
2024-07-12,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,0.0
2024-07-15,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.2,-0.25
2024-07-17,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.9,0.0
2024-07-18,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.9,-0.1428571428571428
2024-07-19,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.9,0.25
2024-07-23,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.4545454545454545
2024-07-24,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.75
2024-07-25,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.0,0.0
2024-07-26,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.6,0.2
2024-07-29,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.8,0.2857142857142857
2024-07-30,MCPL.N0000,Mahaweli Coconut Plantations PLC,28.8,0.2
2024-07-31,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.5,-0.6
2024-08-01,MCPL.N0000,Mahaweli Coconut Plantations PLC,27.5,0.1428571428571428
