Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
7/9/25,11.5,13.4,11.5,13,532,2633882,33471187.1
7/8/25,11.8,11.8,11.4,11.5,50,76996,886739.8
7/7/25,12,12,11.5,11.7,47,77305,913698.8
7/4/25,12,12,11.8,11.9,27,126898,1507296.6
7/3/25,11.9,12,11.6,11.7,84,556558,6636426.3
7/2/25,12,12.1,11.8,11.9,78,255978,3057620.6
7/1/25,12.1,12.1,11.8,11.9,56,476014,5709147.7
6/30/25,11.9,12.2,11.9,12,50,78855,943364.5
6/27/25,12.1,12.2,11.5,11.7,171,786152,9332036.4
6/26/25,12.4,12.7,12,12.4,118,587305,7262727.2
6/25/25,11.6,12.3,11.6,12.3,184,267236,3253973.7
6/24/25,11.9,12,11.5,11.7,180,617080,7271187.3
6/23/25,11.2,11.6,11.2,11.3,73,183487,2088540.3
6/20/25,11.2,12,11.2,11.9,153,278625,3293852.7
6/19/25,12,12,11.2,11.2,142,405830,4643492.9
6/18/25,12.1,12.5,11.8,12,74,230472,2801188.6
6/17/25,12.7,12.8,12,12.1,68,148860,1820878.7
6/16/25,12.5,12.8,12,12.6,72,420705,5205613.4
6/13/25,12.8,13.3,12.5,12.5,104,326710,4159088.5
6/12/25,13.2,13.3,12.8,12.9,47,97495,1258258.7
6/11/25,12.8,13.4,12.8,13.1,181,459968,6062055
6/9/25,12.9,12.9,12.6,12.7,161,548539,6959760.8
6/6/25,13.1,13.2,12.7,12.8,166,899755,11492608.2
6/5/25,13,13.5,12.7,12.9,183,552640,7190981.1
6/4/25,13,13.5,12.9,13,190,382792,5034455.4
6/3/25,13.6,13.8,12.6,13.3,277,1292545,17232011.1
6/2/25,12.3,14.1,12,13.4,1402,6647288,87550058.3
5/30/25,11.2,11.5,10.7,11.3,232,1503107,16936801.1
